document_index,document_id,filename,page_index,page_number,page_bin,text_chars,word_count,token_estimate,pdf_text_blocks,image_count,drawing_count,has_text,is_blank,table_flag,figure_flag
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,114,115,P4,1452,243,363,19,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,115,116,P4,1686,294,422,18,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,116,117,P4,1543,277,386,17,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,117,118,P4,1597,267,400,20,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,118,119,P4,404,73,101,6,0,46,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,119,120,P4,1937,339,485,17,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,120,121,P4,1838,315,460,22,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,121,122,P4,1559,269,390,18,0,13,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,122,123,P4,1739,305,435,19,0,27,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,123,124,P4,1582,265,396,19,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,124,125,P4,1431,239,358,18,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,125,126,P4,717,118,180,6,0,11,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,126,127,P4,537,95,135,6,0,84,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,127,128,P4,1709,305,428,13,0,34,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,128,129,P5,1763,309,441,15,0,26,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,129,130,P5,2200,367,550,14,0,11,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,130,131,P5,1889,300,473,19,0,12,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,131,132,P5,1924,303,481,19,0,13,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,132,133,P5,1794,295,449,20,0,12,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,133,134,P5,1823,295,456,18,0,13,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,134,135,P5,2006,349,502,16,0,9,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,135,136,P5,1798,314,450,17,0,11,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,136,137,P5,1004,176,251,8,0,11,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,137,138,P5,299,49,75,6,0,18,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,138,139,P5,1900,324,475,18,0,21,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,139,140,P5,1709,290,428,19,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,140,141,P5,1411,238,353,17,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,141,142,P5,1839,314,460,18,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,142,143,P5,2151,349,538,18,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,143,144,P5,1704,287,426,19,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,144,145,P5,1803,293,451,17,0,6,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,145,146,P5,2322,380,581,11,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,146,147,P5,560,89,140,6,0,65,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,147,148,P5,1783,304,446,18,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,148,149,P5,1325,236,332,19,0,2,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,149,150,P5,1656,293,414,15,0,2,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,150,151,P5,2542,445,636,14,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,151,152,P5,2088,370,522,19,0,11,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,152,153,P5,2219,371,555,12,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,153,154,P5,1725,310,432,15,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,154,155,P5,1783,311,446,18,0,1,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,155,156,P5,1697,302,425,15,0,14,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,156,157,P5,181,24,46,6,0,8,True,False,False,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,157,158,P5,956,143,239,20,0,19,True,False,True,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,158,159,P5,1447,220,362,26,0,25,True,False,True,False
6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,159,160,P5,1053,147,264,16,0,10,True,False,True,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,0,1,P1,153,24,39,5,1,11,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,1,2,P1,1575,214,394,12,0,8,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,2,3,P1,2776,187,694,13,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,3,4,P1,3471,256,868,12,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,4,5,P1,3613,259,904,10,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,5,6,P1,3164,280,791,13,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,6,7,P1,3097,209,775,14,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,7,8,P1,358,61,90,6,0,49,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,8,9,P1,194,30,49,5,1,1,True,False,False,True
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,9,10,P1,619,105,155,11,3,7,True,False,True,True
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,10,11,P1,2040,368,510,16,9,13,True,False,True,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,11,12,P1,1093,202,274,11,3,8,True,False,True,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,12,13,P1,1124,201,281,10,1,4,True,False,False,True
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,13,14,P1,1502,249,376,12,1,41,True,False,False,True
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,14,15,P1,1275,213,319,20,1,1,True,False,False,True
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,15,16,P1,1008,175,252,15,1,16,True,False,False,True
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,16,17,P1,823,151,206,8,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,17,18,P1,566,97,142,11,1,1,True,False,False,True
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,18,19,P1,427,79,107,6,0,51,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,19,20,P1,1614,290,404,22,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,20,21,P1,2023,348,506,15,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,21,22,P1,1987,338,497,18,0,2,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,22,23,P1,1924,323,481,17,0,10,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,23,24,P1,1629,278,408,20,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,24,25,P1,522,84,131,6,0,45,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,25,26,P1,1478,247,370,18,0,12,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,26,27,P1,1997,342,500,16,0,25,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,27,28,P1,1388,241,347,14,0,9,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,28,29,P1,2150,374,538,17,0,25,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,29,30,P1,2092,371,523,15,0,34,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,30,31,P1,1678,289,420,19,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,31,32,P1,1661,279,416,23,0,15,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,32,33,P1,1668,283,417,21,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,33,34,P1,2080,357,520,17,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,34,35,P2,1929,328,483,17,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,35,36,P2,1493,254,374,17,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,36,37,P2,1719,289,430,19,0,12,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,37,38,P2,1752,300,438,18,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,38,39,P2,1900,330,475,17,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,39,40,P2,2304,393,576,16,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,40,41,P2,1633,277,409,19,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,41,42,P2,2009,353,503,15,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,42,43,P2,2374,386,594,16,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,43,44,P2,1774,303,444,17,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,44,45,P2,1793,292,449,16,0,9,True,False,True,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,45,46,P2,828,144,207,15,0,7,True,False,True,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,46,47,P2,583,97,146,6,0,105,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,47,48,P2,1281,186,321,18,0,2,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,48,49,P2,2001,345,501,16,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,49,50,P2,1531,264,383,18,0,16,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,50,51,P2,1433,249,359,18,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,51,52,P2,1697,293,425,20,0,15,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,52,53,P2,1649,284,413,17,0,10,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,53,54,P2,1221,208,306,17,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,54,55,P2,1592,274,398,19,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,55,56,P2,1996,356,499,18,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,56,57,P2,1208,221,302,6,0,292,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,57,58,P2,89,18,23,2,0,29,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,58,59,P2,2289,383,573,17,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,59,60,P2,1984,333,496,14,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,60,61,P2,1210,210,303,19,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,61,62,P2,1831,309,458,20,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,62,63,P2,1630,274,408,16,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,63,64,P2,1606,287,402,22,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,64,65,P2,1571,274,393,19,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,65,66,P2,1364,231,341,20,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,66,67,P2,1495,259,374,19,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,67,68,P2,1818,312,455,17,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,68,69,P3,2042,354,511,15,0,9,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,69,70,P3,2378,418,595,15,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,70,71,P3,1787,312,447,15,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,71,72,P3,2127,375,532,12,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,72,73,P3,1871,321,468,17,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,73,74,P3,2083,356,521,11,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,74,75,P3,1926,333,482,17,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,75,76,P3,2902,532,726,12,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,76,77,P3,1909,363,478,13,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,77,78,P3,1631,275,408,20,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,78,79,P3,1615,281,404,17,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,79,80,P3,1912,313,478,17,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,80,81,P3,1602,285,401,16,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,81,82,P3,1438,251,360,18,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,82,83,P3,1728,306,432,17,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,83,84,P3,1719,292,430,16,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,84,85,P3,1910,334,478,16,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,85,86,P3,1869,339,468,16,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,86,87,P3,1459,250,365,16,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,87,88,P3,1967,337,492,19,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,88,89,P3,1806,322,452,18,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,89,90,P3,1293,215,324,20,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,90,91,P3,1693,276,424,16,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,91,92,P3,1633,266,409,16,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,92,93,P3,1281,225,321,13,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,93,94,P3,2100,342,525,14,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,94,95,P3,2052,360,513,18,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,95,96,P3,1633,259,409,21,0,13,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,96,97,P3,1566,275,392,17,1,1,True,False,False,True
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,97,98,P3,1872,312,468,18,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,98,99,P3,1613,272,404,9,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,99,100,P3,822,138,206,6,0,175,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,100,101,P3,1631,285,408,16,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,101,102,P3,1752,295,438,18,0,6,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,102,103,P4,1568,262,392,19,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,103,104,P4,1360,227,340,21,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,104,105,P4,1461,242,366,16,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,105,106,P4,1588,270,397,20,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,106,107,P4,1759,293,440,19,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,107,108,P4,1648,289,412,22,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,108,109,P4,1656,283,414,16,0,12,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,109,110,P4,1901,324,476,19,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,110,111,P4,1437,239,360,18,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,111,112,P4,1615,270,404,19,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,112,113,P4,1685,276,422,17,0,16,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,113,114,P4,1308,228,327,19,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,114,115,P4,697,122,175,10,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,115,116,P4,1581,269,396,16,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,116,117,P4,1891,330,473,16,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,117,118,P4,974,163,244,10,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,118,119,P4,1098,196,275,8,0,157,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,119,120,P4,1438,242,360,21,0,2,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,120,121,P4,1555,282,389,18,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,121,122,P4,1778,321,445,17,0,22,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,122,123,P4,1333,221,334,19,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,123,124,P4,1785,314,447,19,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,124,125,P4,1573,280,394,18,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,125,126,P4,1571,264,393,20,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,126,127,P4,157,24,40,3,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,127,128,P4,402,73,101,6,0,46,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,128,129,P4,1935,331,484,16,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,129,130,P4,1655,301,414,17,0,39,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,130,131,P4,1671,285,418,20,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,131,132,P4,1600,277,400,20,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,132,133,P4,1405,247,352,18,0,12,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,133,134,P4,475,87,119,6,0,78,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,134,135,P4,1827,323,457,17,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,135,136,P4,1677,285,420,19,0,13,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,136,137,P5,451,72,113,7,2,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,137,138,P5,948,155,237,11,2,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,138,139,P5,1860,285,465,21,0,16,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,139,140,P5,1615,275,404,18,0,13,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,140,141,P5,1772,305,443,18,0,13,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,141,142,P5,1058,173,265,10,2,10,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,142,143,P5,1583,274,396,13,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,143,144,P5,1894,326,474,17,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,144,145,P5,1662,286,416,18,0,18,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,145,146,P5,163,26,41,3,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,146,147,P5,299,49,75,6,0,18,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,147,148,P5,1901,324,476,18,0,21,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,148,149,P5,1710,290,428,19,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,149,150,P5,1412,238,353,17,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,150,151,P5,1840,314,460,18,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,151,152,P5,2178,354,545,18,0,1,True,False,False,False
7,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,152,153,P5,1538,258,385,18,0,6,True,False,False,False
