question_pair_id,anchor_question_id,outline_frame_id,document_id,filename,product_model,parent_heading_id,block_id,source_frame_id,block_role,section_path,page_start,page_end,block_sequence,token_estimate,selection_method,selection_status,selection_reason
Q-005,Q-005,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:6a53389304868c8b,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,00cee0ff-7d3f-5d2e-8849-ca000806b8ca,62f9a09d-d5a8-5805-8b92-4d0be62383ce,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:62f9a09d-d5a8-5805-8b92-4d0be62383ce,parent_subtree_child,Manage Your Network > Reset the cable modem to factory default settings > Use the factory reset software button,19,19,43,257,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-006,Q-006,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:922aff4d97250b1a,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,10ef12a9-be6f-50b3-8b8a-7a2aa97815bb,32161388-87c1-53c5-9f08-9867bf5baeb1,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:32161388-87c1-53c5-9f08-9867bf5baeb1,parent_subtree_child,Manage Your Network > Reset the cable modem to factory default settings,18,18,39,131,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-006,Q-006,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:922aff4d97250b1a,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,10ef12a9-be6f-50b3-8b8a-7a2aa97815bb,c5c4c17f-c329-5b9c-837f-7d33e641682f,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:c5c4c17f-c329-5b9c-837f-7d33e641682f,parent_subtree_child,Manage Your Network > Reset the cable modem to factory default settings > Use the reset button on the back panel,19,19,41,109,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-006,Q-006,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:922aff4d97250b1a,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,10ef12a9-be6f-50b3-8b8a-7a2aa97815bb,62f9a09d-d5a8-5805-8b92-4d0be62383ce,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:62f9a09d-d5a8-5805-8b92-4d0be62383ce,anchor,Manage Your Network > Reset the cable modem to factory default settings > Use the factory reset software button,19,19,43,257,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-007,Q-007,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:25d276b399cc0e63,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,10ef12a9-be6f-50b3-8b8a-7a2aa97815bb,32161388-87c1-53c5-9f08-9867bf5baeb1,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:32161388-87c1-53c5-9f08-9867bf5baeb1,parent_subtree_child,Manage Your Network > Reset the cable modem to factory default settings,18,18,39,131,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-007,Q-007,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:25d276b399cc0e63,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,10ef12a9-be6f-50b3-8b8a-7a2aa97815bb,c5c4c17f-c329-5b9c-837f-7d33e641682f,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:c5c4c17f-c329-5b9c-837f-7d33e641682f,anchor,Manage Your Network > Reset the cable modem to factory default settings > Use the reset button on the back panel,19,19,41,109,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-007,Q-007,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:25d276b399cc0e63,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,10ef12a9-be6f-50b3-8b8a-7a2aa97815bb,62f9a09d-d5a8-5805-8b92-4d0be62383ce,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:62f9a09d-d5a8-5805-8b92-4d0be62383ce,parent_subtree_child,Manage Your Network > Reset the cable modem to factory default settings > Use the factory reset software button,19,19,43,257,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-008,Q-008,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:a071a10fef9360ce,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,bc36a877-e4f8-5d1a-8bf4-4786705b0ff4,0b4be46a-1b6b-58a7-9c32-aa26b9e82c7c,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:0b4be46a-1b6b-58a7-9c32-aa26b9e82c7c,parent_subtree_child,Troubleshooting,20,20,45,57,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-008,Q-008,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:a071a10fef9360ce,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,bc36a877-e4f8-5d1a-8bf4-4786705b0ff4,a88667b7-b299-50cb-9f9c-7ca1197494a0,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:a88667b7-b299-50cb-9f9c-7ca1197494a0,parent_subtree_child,Troubleshooting > Use LEDs to Troubleshoot,21,22,47,434,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-008,Q-008,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:a071a10fef9360ce,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,bc36a877-e4f8-5d1a-8bf4-4786705b0ff4,85bd9c8e-a264-5649-acbc-73648b7ce861,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:85bd9c8e-a264-5649-acbc-73648b7ce861,anchor,Troubleshooting > Cannot log in to the cable modem,23,23,49,293,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-008,Q-008,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:a071a10fef9360ce,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,bc36a877-e4f8-5d1a-8bf4-4786705b0ff4,5127b280-fd0a-571f-ab9a-f66bb57d3f73,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:5127b280-fd0a-571f-ab9a-f66bb57d3f73,parent_subtree_child,Troubleshooting > Troubleshoot the cable internet connection,23,23,51,63,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-009,Q-009,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:b934612f8b7cd99e,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,665b08cf-af46-5207-94be-f1a63d358298,5623215c-e3d7-5f63-a386-5a1795da0cec,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:5623215c-e3d7-5f63-a386-5a1795da0cec,parent_subtree_child,Supplemental Information,24,24,53,22,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-009,Q-009,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:b934612f8b7cd99e,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,665b08cf-af46-5207-94be-f1a63d358298,aaab89bf-432b-54b0-8b19-e4aba634a9a7,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:aaab89bf-432b-54b0-8b19-e4aba634a9a7,parent_subtree_child,Supplemental Information > Factory Settings,25,25,55,95,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-009,Q-009,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:b934612f8b7cd99e,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,665b08cf-af46-5207-94be-f1a63d358298,88695618-cf2a-5bf0-9a58-da1167d8f0c6,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:88695618-cf2a-5bf0-9a58-da1167d8f0c6,anchor,Supplemental Information > Technical Specifications,25,26,57,190,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-010,Q-010,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:9238290c613deeba,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,ce191596-e4c2-50ad-b682-34b799bcce06,08721bd4-8e6b-5632-9f7a-ce7fe27dbf39,398c0bb9-3253-4629-a5ed-18f51d9fb36b:08721bd4-8e6b-5632-9f7a-ce7fe27dbf39,parent_subtree_child,Introduction and Hardware Overview,6,7,3,284,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-010,Q-010,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:9238290c613deeba,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,ce191596-e4c2-50ad-b682-34b799bcce06,38e7df97-d206-5045-992f-f6f94b5d20a0,398c0bb9-3253-4629-a5ed-18f51d9fb36b:38e7df97-d206-5045-992f-f6f94b5d20a0,parent_subtree_child,Introduction and Hardware Overview > Introduction,8,8,5,370,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-010,Q-010,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:9238290c613deeba,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,ce191596-e4c2-50ad-b682-34b799bcce06,8906d18b-9f42-59e8-80d2-6a61d61889ce,398c0bb9-3253-4629-a5ed-18f51d9fb36b:8906d18b-9f42-59e8-80d2-6a61d61889ce,parent_subtree_child,Introduction and Hardware Overview > Supported Mobile Broadband Bands,8,9,7,184,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-010,Q-010,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:9238290c613deeba,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,ce191596-e4c2-50ad-b682-34b799bcce06,e9b08921-891c-505e-a99e-2dc216159d13,398c0bb9-3253-4629-a5ed-18f51d9fb36b:e9b08921-891c-505e-a99e-2dc216159d13,parent_subtree_child,Introduction and Hardware Overview > Package Contents,9,9,9,49,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-010,Q-010,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:9238290c613deeba,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,ce191596-e4c2-50ad-b682-34b799bcce06,6f0c387b-1f88-5053-ab87-88c4b71a3cea,398c0bb9-3253-4629-a5ed-18f51d9fb36b:6f0c387b-1f88-5053-ab87-88c4b71a3cea,parent_subtree_child,Introduction and Hardware Overview > Modem Rear Panel,9,10,11,57,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-010,Q-010,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:9238290c613deeba,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,ce191596-e4c2-50ad-b682-34b799bcce06,37f50132-32d9-5fb0-a62d-366e401ac417,398c0bb9-3253-4629-a5ed-18f51d9fb36b:37f50132-32d9-5fb0-a62d-366e401ac417,anchor,Introduction and Hardware Overview > Install the Nano SIM Card,10,10,13,92,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-010,Q-010,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:9238290c613deeba,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,ce191596-e4c2-50ad-b682-34b799bcce06,e73ee2ff-1f79-57c4-9fb6-1d1945e522dc,398c0bb9-3253-4629-a5ed-18f51d9fb36b:e73ee2ff-1f79-57c4-9fb6-1d1945e522dc,parent_subtree_child,Introduction and Hardware Overview > Power on Your Modem,10,11,15,299,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-010,Q-010,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:9238290c613deeba,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,ce191596-e4c2-50ad-b682-34b799bcce06,e8873740-484a-565e-bd6d-09fecedae0e9,398c0bb9-3253-4629-a5ed-18f51d9fb36b:e8873740-484a-565e-bd6d-09fecedae0e9,parent_subtree_child,Introduction and Hardware Overview > Ensure the Modem Firmware is Up to Date,11,13,17,631,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-010,Q-010,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:9238290c613deeba,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,ce191596-e4c2-50ad-b682-34b799bcce06,c6299716-41cf-5ba8-a842-e253040502ba,398c0bb9-3253-4629-a5ed-18f51d9fb36b:c6299716-41cf-5ba8-a842-e253040502ba,parent_subtree_child,Introduction and Hardware Overview > Top Panel With Status LEDs,13,13,19,242,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-010,Q-010,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:9238290c613deeba,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,ce191596-e4c2-50ad-b682-34b799bcce06,2619dfbb-86bf-53e1-a865-383c51d2e883,398c0bb9-3253-4629-a5ed-18f51d9fb36b:2619dfbb-86bf-53e1-a865-383c51d2e883,parent_subtree_child,"Introduction and Hardware Overview > Back Panel Connectors, Buttons, and Ports",14,14,21,337,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-010,Q-010,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:9238290c613deeba,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,ce191596-e4c2-50ad-b682-34b799bcce06,50e7b2b8-942c-5043-94ab-577b121cd1d1,398c0bb9-3253-4629-a5ed-18f51d9fb36b:50e7b2b8-942c-5043-94ab-577b121cd1d1,parent_subtree_child,Introduction and Hardware Overview > Position the Modem,15,15,23,252,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-010,Q-010,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:9238290c613deeba,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,ce191596-e4c2-50ad-b682-34b799bcce06,6bf86f5e-3407-5530-ae87-83da33229909,398c0bb9-3253-4629-a5ed-18f51d9fb36b:6bf86f5e-3407-5530-ae87-83da33229909,parent_subtree_child,Introduction and Hardware Overview > Optional External Antenna,16,16,25,110,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-011,Q-011,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:48e34928377b828f,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,4466c94f-abf9-58d5-974b-599bd5626bef,5f46f263-0d32-52f3-a720-b482e0380d78,398c0bb9-3253-4629-a5ed-18f51d9fb36b:5f46f263-0d32-52f3-a720-b482e0380d78,parent_subtree_child,"Get Started > Connect a Computer, Switch, Hub, Router, or WiFi Router to the Modem",18,19,31,241,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-011,Q-011,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:48e34928377b828f,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,4466c94f-abf9-58d5-974b-599bd5626bef,36789817-932f-55f7-9c50-bb45d2df0cbe,398c0bb9-3253-4629-a5ed-18f51d9fb36b:36789817-932f-55f7-9c50-bb45d2df0cbe,anchor,"Get Started > Connect a Computer, Switch, Hub, Router, or WiFi Router to the Modem > Connect a Computer to the LAN Port of the Modem",19,19,33,86,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-011,Q-011,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:48e34928377b828f,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,4466c94f-abf9-58d5-974b-599bd5626bef,bac92cce-e737-5536-b2ae-ea8ce3d6c37d,398c0bb9-3253-4629-a5ed-18f51d9fb36b:bac92cce-e737-5536-b2ae-ea8ce3d6c37d,parent_subtree_child,"Get Started > Connect a Computer, Switch, Hub, Router, or WiFi Router to the Modem > Connect a Router or WiFi Router to the LAN Port of the Modem",19,19,35,98,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-012,Q-012,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:38b50e33ee1e7189,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,9b5ec495-5f1b-558d-b13a-8895d40aa51a,da117f48-a982-5654-8db7-0432607d916d,398c0bb9-3253-4629-a5ed-18f51d9fb36b:da117f48-a982-5654-8db7-0432607d916d,parent_subtree_child,Manage the Modem LAN Settings,23,23,41,73,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-012,Q-012,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:38b50e33ee1e7189,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,9b5ec495-5f1b-558d-b13a-8895d40aa51a,500cd522-dd3e-5e13-a8eb-c333856d566a,398c0bb9-3253-4629-a5ed-18f51d9fb36b:500cd522-dd3e-5e13-a8eb-c333856d566a,parent_subtree_child,Manage the Modem LAN Settings > Change the LAN Settings,24,25,43,517,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-012,Q-012,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:38b50e33ee1e7189,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,9b5ec495-5f1b-558d-b13a-8895d40aa51a,7a457e5c-aa3c-5b7f-8670-bd1a2011d57a,398c0bb9-3253-4629-a5ed-18f51d9fb36b:7a457e5c-aa3c-5b7f-8670-bd1a2011d57a,parent_subtree_child,Manage the Modem LAN Settings > Manage Router Mode and Bridge Mode,26,27,45,733,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-012,Q-012,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:38b50e33ee1e7189,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,9b5ec495-5f1b-558d-b13a-8895d40aa51a,fa675707-eec3-5dae-b80f-46a21238adcf,398c0bb9-3253-4629-a5ed-18f51d9fb36b:fa675707-eec3-5dae-b80f-46a21238adcf,anchor,Manage the Modem LAN Settings > Change the DHCP Server Settings,28,30,47,894,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-012,Q-012,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:38b50e33ee1e7189,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,9b5ec495-5f1b-558d-b13a-8895d40aa51a,8d71bdce-65c8-59af-8403-7425dc2dd71d,398c0bb9-3253-4629-a5ed-18f51d9fb36b:8d71bdce-65c8-59af-8403-7425dc2dd71d,parent_subtree_child,Manage the Modem LAN Settings > Disable the DHCP Server,30,31,49,359,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-012,Q-012,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:38b50e33ee1e7189,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,9b5ec495-5f1b-558d-b13a-8895d40aa51a,f67f23e0-c307-5903-bb84-54e16f41154e,398c0bb9-3253-4629-a5ed-18f51d9fb36b:f67f23e0-c307-5903-bb84-54e16f41154e,parent_subtree_child,Manage the Modem LAN Settings > Enable the DMZ,31,32,51,470,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-012,Q-012,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:38b50e33ee1e7189,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,9b5ec495-5f1b-558d-b13a-8895d40aa51a,b18868ce-b82c-5ad4-aeff-cb20bdf160f9,398c0bb9-3253-4629-a5ed-18f51d9fb36b:b18868ce-b82c-5ad4-aeff-cb20bdf160f9,parent_subtree_child,Manage the Modem LAN Settings > Disable VPN Pass-Through,32,33,53,458,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-013,Q-013,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:88b9a28663a8f104,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,18fa1aa2-62fb-541b-ac16-dbe3a114d3e9,b9090bed-56fe-5d0d-b892-328b43696089,398c0bb9-3253-4629-a5ed-18f51d9fb36b:b9090bed-56fe-5d0d-b892-328b43696089,parent_subtree_child,Manage the Mobile Broadband Connection,34,34,55,75,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-013,Q-013,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:88b9a28663a8f104,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,18fa1aa2-62fb-541b-ac16-dbe3a114d3e9,44157573-a57c-5a85-a69b-05c25c03dc6a,398c0bb9-3253-4629-a5ed-18f51d9fb36b:44157573-a57c-5a85-a69b-05c25c03dc6a,parent_subtree_child,Manage the Mobile Broadband Connection > Manage Mobile Broadband Auto Connect Options,35,36,57,386,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-013,Q-013,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:88b9a28663a8f104,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,18fa1aa2-62fb-541b-ac16-dbe3a114d3e9,cf1f57e0-473a-57f3-8d91-a52b0070e80b,398c0bb9-3253-4629-a5ed-18f51d9fb36b:cf1f57e0-473a-57f3-8d91-a52b0070e80b,anchor,Manage the Mobile Broadband Connection > Manually Connect to or Disconnect From the Mobile Broadband Network,36,37,59,312,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-013,Q-013,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:88b9a28663a8f104,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,18fa1aa2-62fb-541b-ac16-dbe3a114d3e9,db78a5e3-159b-555f-9563-ca3d7b9ec705,398c0bb9-3253-4629-a5ed-18f51d9fb36b:db78a5e3-159b-555f-9563-ca3d7b9ec705,parent_subtree_child,Manage the Mobile Broadband Connection > Manage APN Profiles for Mobile Broadband Connections,37,37,61,229,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-013,Q-013,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:88b9a28663a8f104,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,18fa1aa2-62fb-541b-ac16-dbe3a114d3e9,3324b609-c742-509c-8d41-2ecd13aacc35,398c0bb9-3253-4629-a5ed-18f51d9fb36b:3324b609-c742-509c-8d41-2ecd13aacc35,parent_subtree_child,Manage the Mobile Broadband Connection > Manage APN Profiles for Mobile Broadband Connections > View APN Profiles or Add a Custom APN Profile,37,39,63,726,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-013,Q-013,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:88b9a28663a8f104,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,18fa1aa2-62fb-541b-ac16-dbe3a114d3e9,3d1189d7-ea5a-51e8-ab3f-d615ce7888a2,398c0bb9-3253-4629-a5ed-18f51d9fb36b:3d1189d7-ea5a-51e8-ab3f-d615ce7888a2,parent_subtree_child,Manage the Mobile Broadband Connection > Manage APN Profiles for Mobile Broadband Connections > Select an APN Profile,40,40,65,381,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-013,Q-013,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:88b9a28663a8f104,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,18fa1aa2-62fb-541b-ac16-dbe3a114d3e9,c24a6512-0313-5f31-9096-a655835c07df,398c0bb9-3253-4629-a5ed-18f51d9fb36b:c24a6512-0313-5f31-9096-a655835c07df,parent_subtree_child,Manage the Mobile Broadband Connection > Manage APN Profiles for Mobile Broadband Connections > Change an APN Profile,40,41,67,295,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-013,Q-013,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:88b9a28663a8f104,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,18fa1aa2-62fb-541b-ac16-dbe3a114d3e9,56d0f938-ad48-5142-a2f6-db3a0f8271ab,398c0bb9-3253-4629-a5ed-18f51d9fb36b:56d0f938-ad48-5142-a2f6-db3a0f8271ab,parent_subtree_child,Manage the Mobile Broadband Connection > Manage APN Profiles for Mobile Broadband Connections > Remove an APN Profile,41,42,69,317,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-014,Q-014,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:86696f313ad41e44,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,8525535d-3ead-5262-a20c-404602a84a1e,2fc2c553-bf88-582d-97da-28addc63e7b7,398c0bb9-3253-4629-a5ed-18f51d9fb36b:2fc2c553-bf88-582d-97da-28addc63e7b7,parent_subtree_child,Secure Your Network > Manage Port Forwarding for Incoming Traffic,44,45,75,316,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-014,Q-014,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:86696f313ad41e44,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,8525535d-3ead-5262-a20c-404602a84a1e,441256a8-38c5-5b89-952a-c44f2cd29e77,398c0bb9-3253-4629-a5ed-18f51d9fb36b:441256a8-38c5-5b89-952a-c44f2cd29e77,parent_subtree_child,Secure Your Network > Manage Port Forwarding for Incoming Traffic > Enable Port Forwarding and Add a Service or Application,45,46,77,508,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-014,Q-014,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:86696f313ad41e44,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,8525535d-3ead-5262-a20c-404602a84a1e,72dd6f50-8da8-5970-b90b-3a0719762e64,398c0bb9-3253-4629-a5ed-18f51d9fb36b:72dd6f50-8da8-5970-b90b-3a0719762e64,anchor,Secure Your Network > Manage Port Forwarding for Incoming Traffic > Remove a Service or Application for Port Forwarding,46,47,79,278,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
