question_id,question_pair_id,outline_frame_id,document_id,filename,product_model,section_path,question_family,language,question,answer,context_block_ids,evidence_block_ids,review_status
Q-179,Q-079,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:e0e51a7e3dee3e59,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,Specify Your Internet Settings > Manage an IPv6 Internet connection > Specify IPv6 Internet connections,facts_specifications,id,Bagaimana cara memilih jenis koneksi IPv6 yang tepat di RBK852?,"Buka ADVANCED > Advanced > IPv6 dan pilih tipe yang sesuai. Jika tidak yakin, gunakan Auto Detect; gunakan Auto Config bila koneksi bukan PPPoE, DHCP, fixed, tetapi tetap IPv6. Pilihan lain yang didokumentasikan mencakup 6to4, 6rd, pass-through, fixed, DHCP, dan PPPoE.","[""bafbe93c-5d33-537b-82ee-2c89ca1550eb""]","[""bafbe93c-5d33-537b-82ee-2c89ca1550eb""]",auto_validated
Q-180,Q-080,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:1903b33777805e3f,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,Specify Your Internet Settings > Manage an IPv6 Internet connection > Set up an IPv6 PPPoE Internet connection,setup_configuration,id,Bagaimana cara mengatur koneksi IPv6 yang memakai login provider di RBK852?,"Pilih PPPoE pada halaman IPv6, masukkan login, password, dan service name ISP bila ada, pilih DNS dan address assignment, opsi RIPng/interface ID bila diperlukan, lalu Apply. Mode Always On mencoba menyambungkan kembali bila koneksi terputus.","[""acfcfc10-9010-5a5e-9f6c-e4bbbf310479""]","[""acfcfc10-9010-5a5e-9f6c-e4bbbf310479""]",auto_validated
Q-181,Q-081,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:2c0ec2920cd14051,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,Control Access to the Internet > Set up security event email notifications,features_security_maintenance_limitations,id,Bagaimana RBK852 bisa mengirim email tentang kejadian keamanan?,"Di ADVANCED > Security > E-mail aktifkan Turn Email Notification On, isi alamat email, SMTP server dan port, kredensial bila perlu, lalu atur alert segera atau jadwal log sebelum Apply. Jika alamat atau SMTP kosong, log dan alert tidak dikirim.","[""aee81160-3f45-597d-97ea-c7a1ad45d30a""]","[""aee81160-3f45-597d-97ea-c7a1ad45d30a""]",auto_validated
Q-182,Q-082,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:55fef29c1f4c52fd,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,Specify Network Settings > Manage the WAN preference for Orbi router model RBR860 > Set up Internet port aggregation for Orbi router model RBR860,setup_configuration,id,Apa yang diperlukan untuk menghubungkan dua jalur antara modem dan RBR860?,"Modem harus mendukung LACP. Aktifkan WAN aggregation (10 Gbps + 1 Gbps, LACP-IEEE802.3ad) pada Internet Setup, lalu sambungkan port Internet 10G dan Ethernet port 1 router ke dua port Ethernet modem.","[""a6546993-1d1a-5eb2-b616-d7c4995490a6""]","[""a6546993-1d1a-5eb2-b616-d7c4995490a6""]",auto_validated
Q-183,Q-083,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:2a664108b43fe7f3,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,Specify Network Settings > Manage custom static routes > Set up a static route,features_security_maintenance_limitations,id,Bagaimana cara memberi tahu RBK852 agar mengirim data ke jaringan lokal lain?,"Buka ADVANCED > Advanced > Static Routes, klik Add, isi nama, tujuan dan subnet mask, gateway, lalu pilih Active dan Private bila perlu sebelum Apply. Gateway harus berada pada segmen LAN yang sama; untuk satu host gunakan mask 255.255.255.255.","[""83b0f8da-6afa-5070-9d44-c12b3b247e8b""]","[""83b0f8da-6afa-5070-9d44-c12b3b247e8b""]",auto_validated
Q-184,Q-084,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:3ca2cd659c51d159,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,Mantain and Monitor Your Network > Check your Internet bandwidth,facts_specifications,id,Bagaimana cara memeriksa kecepatan internet dari RBK852?,"Masuk ke orbilogin.com, pilih Speedtest, lalu tekan Take a Speedtest. Halaman menampilkan kecepatan download dan upload Internet.","[""0121bbc3-46f8-588c-b9d6-e7e69974a9fe""]","[""0121bbc3-46f8-588c-b9d6-e7e69974a9fe""]",auto_validated
Q-185,Q-085,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:4961dff6fcaa17d5,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,Use OpenVPN to Access Your Network > Use VPN to access your Internet service at home > Block VPN client Internet access in the router,features_security_maintenance_limitations,id,Bagaimana cara mencegah pengguna VPN di RBK852 memakai internet rumah?,"Aktifkan VPN Service, pilih Home Network only pada pilihan akses client, lalu Apply. Pengaturan default ini menghalangi VPN client memakai layanan Internet rumah.","[""e8fbf22f-7fac-51cc-8b76-ef68177b1407""]","[""e8fbf22f-7fac-51cc-8b76-ef68177b1407""]",auto_validated
Q-186,Q-086,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:11e5a031343559ac,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,Customize Internet Traffic Rules for Ports > Manage port forwarding to a local server > Set up port forwarding to a local server,features_security_maintenance_limitations,id,Bagaimana cara membuat koneksi dari luar menjangkau server di jaringan RBK852?,"Tentukan layanan/aplikasi, pastikan server memiliki IP lokal tetap, buka Port Forwarding / Port Triggering, pilih Port Forwarding, buat atau pilih nama layanan, masukkan IP server serta port/protokol yang diperlukan, dan Apply.","[""64c7ce15-7a5a-580d-adbe-160bed89ad0b""]","[""64c7ce15-7a5a-580d-adbe-160bed89ad0b""]",auto_validated
Q-187,Q-087,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:f67dde43cca3ccc5,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,Troubleshooting > Quick tips > Sequence to restart your network,troubleshooting_diagnostics,id,Apa urutan menyalakan ulang RBK852 yang benar?,"Matikan dan cabut modem, matikan router, nyalakan modem dan tunggu dua menit, kemudian nyalakan router dan tunggu dua menit lagi.","[""594cc248-162e-5180-b1f6-243ea1c30a9e""]","[""594cc248-162e-5180-b1f6-243ea1c30a9e""]",auto_validated
Q-188,Q-088,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:3d986da173d7e0d6,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,Troubleshooting > Troubleshoot your network using the ping utility > Test the path from your computer to a remote device,troubleshooting_diagnostics,id,Bagaimana cara menguji jalur dari komputer melalui RBK852 ke alamat lain?,"Setelah jalur LAN benar, jalankan `ping -n 10 <IP address>` dari Windows Run untuk alamat remote seperti DNS ISP. Jika tidak ada balasan, periksa default gateway, perbedaan network address, koneksi modem, host name ISP, dan kemungkinan clone MAC.","[""8989f72f-c45f-5a19-b2ce-b190765e7b28""]","[""8989f72f-c45f-5a19-b2ce-b190765e7b28""]",auto_validated
Q-189,Q-089,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:89ac3ac6d4a7bbea,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Hardware Setup > Unpack your router,facts_specifications,id,Apa saja isi paket XR500?,"Paket berisi router, empat antena, power adapter, dan kabel Ethernet.","[""3252b308-2ca3-5fec-b98f-6d89b53b5bb2""]","[""3252b308-2ca3-5fec-b98f-6d89b53b5bb2""]",auto_validated
Q-190,Q-090,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:8c80cd632556e4e9,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Specify Your Internet Settings > Manually set up the Internet connection > Specify an Internet connection without a login,setup_configuration,id,Bagaimana cara mengatur XR500 jika provider internet tidak meminta login?,"Buka Settings > Setup > Internet Setup, biarkan Does your Internet connection require a login? pada No, isi account/host atau domain bila diperlukan, pilih pengaturan IP, DNS, dan MAC yang sesuai, lalu Apply dan uji koneksi.","[""cb248990-463a-5428-8ee2-082f71f0484e""]","[""cb248990-463a-5428-8ee2-082f71f0484e""]",auto_validated
Q-191,Q-091,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:404443cd868cae72,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Customize Quality of Service Settings and Optimize Gaming > Manage bandwidth allocation > Prevent network congestion with Anti-Bufferbloat,features_security_maintenance_limitations,id,Bagaimana XR500 membantu ketika satu perangkat memakai internet terlalu banyak?,Fitur ini membatasi persentase maksimum bandwidth total yang boleh dipakai perangkat intensif bandwidth sehingga bandwidth tetap tersedia untuk perangkat lain dan antrean atau delay akibat kemacetan berkurang.,"[""44b909e7-8fcd-5a49-bae0-e2be984df636""]","[""44b909e7-8fcd-5a49-bae0-e2be984df636""]",auto_validated
Q-192,Q-092,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:74afed194cd3e540,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Customize Quality of Service Settings and Optimize Gaming > Manage traffic prioritization > Prioritize traffic for a device and view prioritization information,features_security_maintenance_limitations,id,Bagaimana XR500 membantu mengurangi lag saat jaringan sedang sibuk?,"Router dapat menempatkan trafik perangkat dan layanan ke bagian depan antrean agar lag berkurang. Prioritas berlaku untuk trafik keluar dan masuk, dan halaman menampilkan jumlah paket upload/download yang diprioritaskan serta status prioritas otomatis.","[""d9934c94-0789-5258-8d3c-3482e84637b0""]","[""d9934c94-0789-5258-8d3c-3482e84637b0""]",auto_validated
Q-193,Q-093,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:fb4e7790552c591a,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Manage the Router’s Network Settings > Manage reserved LAN IP addresses > Change a reserved IP address,features_security_maintenance_limitations,id,Bagaimana cara mengubah alamat lokal yang sudah dicadangkan di XR500?,"Di Settings > Setup > LAN Setup pilih radio button entri, klik Edit, ubah pengaturannya, Apply pada halaman Address Reservation, lalu Apply lagi pada LAN Setup untuk menyimpan perubahan.","[""e3bace6b-5d07-5dcc-8041-f1933c6cd04f""]","[""e3bace6b-5d07-5dcc-8041-f1933c6cd04f""]",auto_validated
Q-194,Q-094,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:2a1f86ae07dbb7ba,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Manage the Router’s WiFi Settings > Configure WPA/WPA2 enterprise WiFi security,features_security_maintenance_limitations,id,Apa yang diperlukan untuk keamanan Wi-Fi gaya kantor di XR500?,"Jaringan WiFi harus dapat mengakses server RADIUS karena mode Enterprise memakai RADIUS untuk Authentication, Authorization, and Accounting. Saat mengubah jaringan utama, gunakan koneksi kabel agar tidak terputus.","[""e8550a88-ca9e-5dc2-8bb3-4dd7ff222c8d""]","[""e8550a88-ca9e-5dc2-8bb3-4dd7ff222c8d""]",auto_validated
Q-195,Q-095,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:9605907c7bf37548,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Share USB Storage Devices Attached to the Router > Approve USB devices,features_security_maintenance_limitations,id,Bagaimana cara mengizinkan hanya perangkat USB yang disetujui di XR500?,"Sambungkan perangkat USB, buka Settings > USB Storage > USB Settings, pilih Approved Devices, pilih perangkat pada tabel Available USB Devices, lalu konfirmasi penyimpanannya.","[""dee55ef8-729a-51e5-9b1c-29cce4910ea6""]","[""dee55ef8-729a-51e5-9b1c-29cce4910ea6""]",auto_validated
Q-196,Q-096,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:6096909eb580ff0a,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Access USB storage devices through the Internet > Set up FTP access through the Internet,features_security_maintenance_limitations,id,Bagaimana cara membagikan penyimpanan USB XR500 melalui internet?,"Di Settings > USB Storage > ReadySHARE Storage centang FTP (via internet) dan Apply. Pilih perangkat, Edit, lalu tetapkan Read Access dan Write Access ke admin bila akses ingin dibatasi.","[""1d4788df-374d-52e0-a31b-c406a91abfcc""]","[""1d4788df-374d-52e0-a31b-c406a91abfcc""]",auto_validated
Q-197,Q-097,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:3dba8dc2dd4b2305,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Access USB storage devices through the Internet > Use FTP to access storage devices through the Internet,features_security_maintenance_limitations,id,Bagaimana cara membuka file USB XR500 dari komputer lain?,"Pastikan FTP over Internet sudah disiapkan, lalu gunakan browser untuk mengunduh atau FTP client seperti FileZilla untuk mengunggah. Masukkan `ftp://` diikuti IP Internet router atau nama DDNS; login dapat memakai admin atau guest sesuai hak akses.","[""9c7f8f5e-dadb-5ed0-b8be-baa2f11349a8""]","[""9c7f8f5e-dadb-5ed0-b8be-baa2f11349a8""]",auto_validated
Q-198,Q-098,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:65bda46f8a067355,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Use OpenVPN to Access Your Network > Install OpenVPN software on a VPN client > Install OpenVPN software on an Android device,features_security_maintenance_limitations,id,Bagaimana cara memakai layanan VPN XR500 di Android?,"Pasang OpenVPN Connect dari Google Play, buka routerlogin.net dari jaringan router, aktifkan VPN Service, pilih For Smart Phone untuk mengunduh konfigurasi, lalu impor file konfigurasi tersebut ke aplikasi Android.","[""65a39d84-6b18-50df-b32a-a7d46fbe2cfc""]","[""65a39d84-6b18-50df-b32a-a7d46fbe2cfc""]",auto_validated
Q-199,Q-099,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:f34b65066a692479,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Use VPN to Access An External Network > Enable the VPN client in the router and connect to a VPN server,features_security_maintenance_limitations,id,Apa yang perlu disiapkan sebelum memakai XR500 dengan VPN komersial?,"Router memiliki provider HideMyAss yang sudah didefinisikan, tetapi fitur membutuhkan lisensi dari provider. Aktifkan VPN Client pada Settings > Advanced Settings > VPN Client, pilih provider yang tersedia, dan masukkan kredensial atau pengaturan yang diminta.","[""36995834-66ad-5975-9724-aa9f228f5502""]","[""36995834-66ad-5975-9724-aa9f228f5502""]",auto_validated
Q-200,Q-100,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:dd5db5544af2935a,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Manage and Customize Internet Traffic Rules for Ports > Manage port triggering for services and applications > Add a port triggering service or application,features_security_maintenance_limitations,id,Bagaimana cara membuat game atau aplikasi bisa terhubung melalui XR500?,"Buka Settings > Advanced Settings > Port Triggering, klik Add Service, isi nama layanan, pilih user Any atau Single address, pilih TCP atau UDP, lalu masukkan port triggering/incoming dan simpan layanan.","[""75118c37-2376-50c5-b907-2ae6d10da16e""]","[""75118c37-2376-50c5-b907-2ae6d10da16e""]",auto_validated
